URL,Artikelnummer,Produktname,Preis Flachkanal,Preis Ventilation,Kurze Beschreibung,Artikelbeschreibung,Bild URL,Manufactor,Meta Title,Meta Beschreibung
https://www.flachkanalmarkt.de/22WP-139-Belimo-Drucksensor-flMedien-025-bar,BE- 202262078,"22WP-139 Belimo Drucksensor fl.Medien, 0...25 bar",123.28,117.12,"Belimo Drucksensor fl.Medien, 0...25 bar","Belimo Drucksensor fl.Medien, 0...25 bar
Drucksensor flüssige Medien  0...25 bar
Nennspannung:  DC 15...24 V
Ausgang:  DC 4...20 mA
Schutzart:  NEMA 4X / IP65
Anschluss:  G 1/4” (Aussengewinde)
 
Fabrikat:  Belimo
Typ:  22WP-139",https://www.flachkanalmarkt.de/media/image/product/57787/lg/202262078_22wp-139-belimo-drucksensor-flmedien-025-bar.jpg,Belimo,"22WP-139 Belimo Drucksensor fl.Medien, 0...25 bar",
https://www.flachkanalmarkt.de/A-22AP-A02-Belimo-Kanal-Anschlussstutzen-Metall,BE- 201733162,"A-22AP-A02 Belimo Kanal-Anschlussstutzen (Metall)",5.33,5.06,"Belimo Kanal-Anschlussstutzen (Metall)","Belimo Kanal-Anschlussstutzen (Metall)
Kanal-Anschlussstutzen (Metall)
Länge = 40  mm
Schlauchanschluss:  5 mm
 
Fabrikat:  Belimo
Typ:  A-22AP-A02",https://www.flachkanalmarkt.de/media/image/product/26801/lg/201733162_a-22ap-a02-belimo-kanal-anschlussstutzen-metall.jpg,Belimo,"A-22AP-A02 Belimo Kanal-Anschlussstutzen (Metall)",
https://www.flachkanalmarkt.de/A-22AP-A04-Belimo-Kanal-Anschlussstutzen-Metall,BE- 201733163,"A-22AP-A04 Belimo Kanal-Anschlussstutzen (Metall)",7.06,6.71,"Belimo Kanal-Anschlussstutzen (Metall)","Belimo Kanal-Anschlussstutzen (Metall)
Kanal-Anschlussstutzen (Metall)
Länge = 100 mm
Schlauchanschluss:  5 mm
 
Fabrikat:  Belimo
Typ:  A-22AP-A04",https://www.flachkanalmarkt.de/media/image/product/26802/lg/201733163_a-22ap-a04-belimo-kanal-anschlussstutzen-metall.jpg,Belimo,"A-22AP-A04 Belimo Kanal-Anschlussstutzen (Metall)",
https://www.flachkanalmarkt.de/A-22AP-A051-Belimo-Zubehoer-zu-APS-Differenzdruck,BE- 202260219,"A-22AP-A05.1 Belimo Zubehör zu APS-Differenzdruck-",112.57,106.94,"Belimo Zubehör zu APS-Differenzdruck-","2 Kanal-Anschlussstutzen (Kunststoff)
Schlauch 2 m (PVC)
Multiverpackung:  50 Stück
 
Fabrikat:  Belimo
Typ:  A-22AP-A05.1",https://www.flachkanalmarkt.de/media/image/product/55928/lg/202260219_a-22ap-a051-belimo-zubehoer-zu-aps-differenzdruck.jpg,Belimo,"A-22AP-A05.1 Belimo Zubehör zu APS-Differenzdruck-",
https://www.flachkanalmarkt.de/A-22AP-A06-Belimo-Haltebuegel-Metall-L-Form,BE- 202150773,"A-22AP-A06 Belimo Haltebügel Metall L-Form",3.77,3.58,"Belimo Haltebügel Metall L-Form","Haltebügel
Metall
LxBxH 18x60x55 mm
L-Form für 01APS-..
 
Fabrikat:  Belimo
Typ:  A-22AP-A06",https://www.flachkanalmarkt.de/media/image/product/46485/lg/202150773_a-22ap-a06-belimo-haltebuegel-metall-l-form.jpg,Belimo,"A-22AP-A06 Belimo Haltebügel Metall L-Form",
https://www.flachkanalmarkt.de/A-22AP-A07-Belimo-Haltebuegel-Metall-S-Form,BE- 202150774,"A-22AP-A07 Belimo Haltebügel Metall S-Form",3.77,3.58,"Belimo Haltebügel Metall S-Form","Haltebügel
Metall
LxBxH 10x60x70 mm
S-Form für 01APS-..
 
Fabrikat:  Belimo
Typ:  A-22AP-A07",https://www.flachkanalmarkt.de/media/image/product/46486/lg/202150774_a-22ap-a07-belimo-haltebuegel-metall-s-form.jpg,Belimo,"A-22AP-A07 Belimo Haltebügel Metall S-Form",
https://www.flachkanalmarkt.de/A-22AP-A08-Belimo-Kanal-Anschluss-Set-fuer-22ADP,BE- 202150775,"A-22AP-A08 Belimo Kanal-Anschluss-Set für 22ADP-..",3.65,3.47,"Belimo Kanal-Anschluss-Set für 22ADP-..","Kanal-Anschluss-Set
für 22ADP-..
PVC-Schlauch 2 m
2 Anschlussstutzen (Kunststoff)
 
Fabrikat:  Belimo
Typ:  A-22AP-A08",https://www.flachkanalmarkt.de/media/image/product/46487/lg/202150775_a-22ap-a08-belimo-kanal-anschluss-set-fuer-22adp.jpg,Belimo,"A-22AP-A08 Belimo Kanal-Anschluss-Set für 22ADP-..",
https://www.flachkanalmarkt.de/A-22AP-A091-Belimo-Kanal-Anschlussstutzen-L-80-mm,BE- 202150776,"A-22AP-A09.1 Belimo Kanal-Anschlussstutzen L 80 mm,",43.59,41.41,"Belimo Kanal-Anschlussstutzen L 80 mm,","Kanal-Anschlussstutzen
Kunststoff
L 80 mm
für 01APS-....
Schlauchanschluss 6 mm
Multiverpackung 90 Stk.
 
Fabrikat:  Belimo
Typ:  A-22AP-A09.1",https://www.flachkanalmarkt.de/media/image/product/46488/lg/202150776_a-22ap-a091-belimo-kanal-anschlussstutzen-l-80-mm.jpg,Belimo,"A-22AP-A09.1 Belimo Kanal-Anschlussstutzen L 80 mm,",
https://www.flachkanalmarkt.de/A-22AP-A111-Belimo-Kabeleinfuehrung-M20x15,BE- 202150777,"A-22AP-A11.1 Belimo Kabeleinführung M20x1,5",17.48,16.61,"Belimo Kabeleinführung M20x1,5","Kabeleinführung M20x1.5
für 01APS-....
Multiverpackung 10 Stk
 
Fabrikat:  Belimo
Typ:  A-22AP-A11.1",https://www.flachkanalmarkt.de/media/image/product/46489/lg/202150777_a-22ap-a111-belimo-kabeleinfuehrung-m20x15.jpg,Belimo,"A-22AP-A11.1 Belimo Kabeleinführung M20x1,5",
https://www.flachkanalmarkt.de/A-22D-A03-Belimo-Montageflansch-6-mm-fuer-Kanal,BE- 201733165,"A-22D-A03 Belimo Montageflansch 6 mm für Kanal-",6.21,5.90,"Belimo Montageflansch 6 mm für Kanal-","Montageflansch 6 mm für Kanal-
Temperatursensoren
Kunststoff, anpassungsfähig
Bis max. 120 Grad C
 
Fabrikat:  Belimo
Typ:  A-22D-A03",https://www.flachkanalmarkt.de/media/image/product/26804/lg/201733165_a-22d-a03-belimo-montageflansch-6-mm-fuer-kanal.jpg,Belimo,"A-22D-A03 Belimo Montageflansch 6 mm für Kanal-",
https://www.flachkanalmarkt.de/A-22D-A05-Belimo-Montageflansch-6-mm-fuer-Kanal,BE- 201733166,"A-22D-A05 Belimo Montageflansch 6 mm für Kanal-",12.79,12.15,"Belimo Montageflansch 6 mm für Kanal-","Montageflansch 6 mm für Kanal-
Temperatursensoren
Messing
Bis max. 260 Grad C
 
Fabrikat:  Belimo
Typ:  A-22D-A05",https://www.flachkanalmarkt.de/media/image/product/26805/lg/201733166_a-22d-a05-belimo-montageflansch-6-mm-fuer-kanal.jpg,Belimo,"A-22D-A05 Belimo Montageflansch 6 mm für Kanal-",
https://www.flachkanalmarkt.de/A-22D-A06-Belimo-Ersatzfilter,BE- 202150778,"A-22D-A06 Belimo Ersatzfilter",5.6,5.32,"Belimo Ersatzfilter","Ersatzfilter
nicht rostender Stahl
Drahtgitter
 
Fabrikat:  Belimo
Typ:  A-22D-A06",https://www.flachkanalmarkt.de/media/image/product/46490/lg/202150778_a-22d-a06-belimo-ersatzfilter.jpg,Belimo,"A-22D-A06 Belimo Ersatzfilter",
https://www.flachkanalmarkt.de/A-22D-A08-Belimo-Montagesatz,BE- 202150779,"A-22D-A08 Belimo Montagesatz",8.44,8.02,"Belimo Montagesatz","Montagesatz
mit Montagebügeln
 
Fabrikat:  Belimo
Typ:  A-22D-A08",https://www.flachkanalmarkt.de/media/image/product/46491/lg/202150779_a-22d-a08-belimo-montagesatz.jpg,Belimo,"A-22D-A08 Belimo Montagesatz",
https://www.flachkanalmarkt.de/A-22D-A09-Belimo-Montageplatte-S-Gehaeuse,BE- 202150780,"A-22D-A09 Belimo Montageplatte S-Gehäuse",4.02,3.82,"Belimo Montageplatte S-Gehäuse","Montageplatte
S Gehäuse
 
Fabrikat:  Belimo
Typ:  A-22D-A09",https://www.flachkanalmarkt.de/media/image/product/46492/lg/202150780_a-22d-a09-belimo-montageplatte-s-gehaeuse.jpg,Belimo,"A-22D-A09 Belimo Montageplatte S-Gehäuse",
https://www.flachkanalmarkt.de/A-22D-A10-Belimo-Montageplatte-L-Gehaeuse,BE- 202150781,"A-22D-A10 Belimo Montageplatte L-Gehäuse",5.18,4.92,"Belimo Montageplatte L-Gehäuse","Montageplatte
L Gehäuse
 
Fabrikat:  Belimo
Typ:  A-22D-A10",https://www.flachkanalmarkt.de/media/image/product/46493/lg/202150781_a-22d-a10-belimo-montageplatte-l-gehaeuse.jpg,Belimo,"A-22D-A10 Belimo Montageplatte L-Gehäuse",
https://www.flachkanalmarkt.de/A-22D-A11-Belimo-Montageclip,BE- 202150782,"A-22D-A11 Belimo Montageclip",1.46,1.39,"Belimo Montageclip","Montageclip
mit Schrauben und Klebefolie
 
Fabrikat:  Belimo
Typ:  A-22D-A11",https://www.flachkanalmarkt.de/media/image/product/46494/lg/202150782_a-22d-a11-belimo-montageclip.jpg,Belimo,"A-22D-A11 Belimo Montageclip",
https://www.flachkanalmarkt.de/A-22D-A12-Belimo-Montageflansch-Kunststoff,BE- 202150783,"A-22D-A12 Belimo Montageflansch Kunststoff",14.6,13.87,"Belimo Montageflansch Kunststoff","Montageflansch
Kunststoff
für Frostschutzvorrichtung 20DTS
 
Fabrikat:  Belimo
Typ:  A-22D-A12",https://www.flachkanalmarkt.de/media/image/product/46495/lg/202150783_a-22d-a12-belimo-montageflansch-kunststoff.jpg,Belimo,"A-22D-A12 Belimo Montageflansch Kunststoff",
https://www.flachkanalmarkt.de/A-22D-A35-Belimo-Montageflansch-20-mm-Kunststoff,BE- 201733167,"A-22D-A35 Belimo Montageflansch 20 mm, Kunststoff",10.46,9.94,"Belimo Montageflansch 20 mm, Kunststoff","Montageflansch für Kanalsensoren CO2
und Feuchte
Grösse:  20 mm
Material:  Kunststoff, anpassbar
 
Fabrikat:  Belimo
Typ:  A-22D-A35",https://www.flachkanalmarkt.de/media/image/product/26806/lg/201733167_a-22d-a35-belimo-montageflansch-20-mm-kunststoff.jpg,Belimo,"A-22D-A35 Belimo Montageflansch 20 mm, Kunststoff",
https://www.flachkanalmarkt.de/A-22G-A011-Belimo-Anschlussadapter-M20,BE- 202150784,"A-22G-A01.1 Belimo Anschlussadapter M20",24.41,23.19,"Belimo Anschlussadapter M20","Belimo Anschlussadapter M20
Anschlussadapter M20
für Kabel 1x6 mm
Multiverpackung 10 Stk.
 
Fabrikat:  Belimo
Typ:  A-22G-A01.1",https://www.flachkanalmarkt.de/media/image/product/46496/lg/202150784_a-22g-a011-belimo-anschlussadapter-m20.jpg,Belimo,"A-22G-A01.1 Belimo Anschlussadapter M20",
https://www.flachkanalmarkt.de/A-22G-A021-Belimo-Anschlussadapter-M20,BE- 202150785,"A-22G-A02.1 Belimo Anschlussadapter M20",24.94,23.69,"Belimo Anschlussadapter M20","Belimo Anschlussadapter M20
Anschlussadapter M20
für Kabel 2x6 mm
Multiverpackung 10 Stk.
 
Fabrikat:  Belimo
Typ:  A-22G-A02.1",https://www.flachkanalmarkt.de/media/image/product/46497/lg/202150785_a-22g-a021-belimo-anschlussadapter-m20.jpg,Belimo,"A-22G-A02.1 Belimo Anschlussadapter M20",
https://www.flachkanalmarkt.de/A-22G-A031-Belimo-Anschlussadapter-M20,BE- 202262079,"A-22G-A03.1 Belimo Anschlussadapter M20",26.18,24.87,"Belimo Anschlussadapter M20","Belimo Anschlussadapter M20
Anschlussadapter M20
für Kabel 4x6 mm
Multiverpackung 10 Stk.
 
Fabrikat:  Belimo
Typ:  A-22G-A03.1",https://www.flachkanalmarkt.de/media/image/product/57788/lg/202262079_a-22g-a031-belimo-anschlussadapter-m20.jpg,Belimo,"A-22G-A03.1 Belimo Anschlussadapter M20",
https://www.flachkanalmarkt.de/A-22G-A05-Belimo-Bluetooth-Dongle-fuer,BE- 202260220,"A-22G-A05 Belimo Bluetooth Dongle für",117.16,111.30,"Belimo Bluetooth Dongle für","Bluetooth Dongle für
Duct Sensor Assistant App.
 
Fabrikat:  Belimo
Typ:  A-22G-A05",https://www.flachkanalmarkt.de/media/image/product/55929/lg/202260220_a-22g-a05-belimo-bluetooth-dongle-fuer.jpg,Belimo,"A-22G-A05 Belimo Bluetooth Dongle für",
https://www.flachkanalmarkt.de/A-22P-A06-Belimo-Tauchhuelse-50-mm-Edelstahl,BE- 201733168,"A-22P-A06 Belimo Tauchhülse 50 mm, Edelstahl,",19.46,18.49,"Belimo Tauchhülse 50 mm, Edelstahl,","Belimo Tauchhülse 50 mm, Edelstahl,
Tauchhülse  50  mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A06",https://www.flachkanalmarkt.de/media/image/product/26807/lg/201733168_a-22p-a06-belimo-tauchhuelse-50-mm-edelstahl.jpg,Belimo,"A-22P-A06 Belimo Tauchhülse 50 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A08-Belimo-Tauchhuelse-100-mm-Edelstahl,BE- 201733169,"A-22P-A08 Belimo Tauchhülse 100 mm, Edelstahl,",21.46,20.39,"Belimo Tauchhülse 100 mm, Edelstahl,","Belimo Tauchhülse 100 mm, Edelstahl,
Tauchhülse  100 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A08",https://www.flachkanalmarkt.de/media/image/product/26808/lg/201733169_a-22p-a08-belimo-tauchhuelse-100-mm-edelstahl.jpg,Belimo,"A-22P-A08 Belimo Tauchhülse 100 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A10-Belimo-Tauchhuelse-150-mm-Edelstahl,BE- 201733170,"A-22P-A10 Belimo Tauchhülse 150 mm, Edelstahl,",23.59,22.41,"Belimo Tauchhülse 150 mm, Edelstahl,","Belimo Tauchhülse 150 mm, Edelstahl,
Tauchhülse  150 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A10",https://www.flachkanalmarkt.de/media/image/product/26809/lg/201733170_a-22p-a10-belimo-tauchhuelse-150-mm-edelstahl.jpg,Belimo,"A-22P-A10 Belimo Tauchhülse 150 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A12-Belimo-Tauchhuelse-200-mm-Edelstahl,BE- 201733171,"A-22P-A12 Belimo Tauchhülse 200 mm, Edelstahl,",25.39,24.12,"Belimo Tauchhülse 200 mm, Edelstahl,","Belimo Tauchhülse 200 mm, Edelstahl,
Tauchhülse  200 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A12",https://www.flachkanalmarkt.de/media/image/product/26810/lg/201733171_a-22p-a12-belimo-tauchhuelse-200-mm-edelstahl.jpg,Belimo,"A-22P-A12 Belimo Tauchhülse 200 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A14-Belimo-Tauchhuelse-300-mm-Edelstahl,BE- 201733172,"A-22P-A14 Belimo Tauchhülse 300 mm, Edelstahl,",27.26,25.90,"Belimo Tauchhülse 300 mm, Edelstahl,","Belimo Tauchhülse 300 mm, Edelstahl,
Tauchhülse  300 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A14",https://www.flachkanalmarkt.de/media/image/product/26811/lg/201733172_a-22p-a14-belimo-tauchhuelse-300-mm-edelstahl.jpg,Belimo,"A-22P-A14 Belimo Tauchhülse 300 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A16-Belimo-Tauchhuelse-450-mm-Edelstahl,BE- 201733173,"A-22P-A16 Belimo Tauchhülse 450 mm, Edelstahl,",29.72,28.23,"Belimo Tauchhülse 450 mm, Edelstahl,","Belimo Tauchhülse 450 mm, Edelstahl,
Tauchhülse  450 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A16",https://www.flachkanalmarkt.de/media/image/product/26812/lg/201733173_a-22p-a16-belimo-tauchhuelse-450-mm-edelstahl.jpg,Belimo,"A-22P-A16 Belimo Tauchhülse 450 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A18-Belimo-Tauchhuelse-50-mm-Messing,BE- 201733174,"A-22P-A18 Belimo Tauchhülse 50 mm, Messing,",9.6,9.12,"Belimo Tauchhülse 50 mm, Messing,","Belimo Tauchhülse 50 mm, Messing,
Tauchhülse  50  mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A18",https://www.flachkanalmarkt.de/media/image/product/26813/lg/201733174_a-22p-a18-belimo-tauchhuelse-50-mm-messing.jpg,Belimo,"A-22P-A18 Belimo Tauchhülse 50 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A20-Belimo-Tauchhuelse-100-mm-Messing,BE- 201733175,"A-22P-A20 Belimo Tauchhülse 100 mm, Messing,",10,9.50,"Belimo Tauchhülse 100 mm, Messing,","Belimo Tauchhülse 100 mm, Messing,
Tauchhülse  100 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A20",https://www.flachkanalmarkt.de/media/image/product/26814/lg/201733175_a-22p-a20-belimo-tauchhuelse-100-mm-messing.jpg,Belimo,"A-22P-A20 Belimo Tauchhülse 100 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A22-Belimo-Tauchhuelse-150-mm-Messing,BE- 201733176,"A-22P-A22 Belimo Tauchhuelse 150 mm, Messing,",11.2,10.64,"Belimo Tauchhuelse 150 mm, Messing,","Belimo Tauchhuelse 150 mm, Messing,
Tauchhülse  150 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A22",https://www.flachkanalmarkt.de/media/image/product/26815/lg/201733176_a-22p-a22-belimo-tauchhuelse-150-mm-messing.jpg,Belimo,"A-22P-A22 Belimo Tauchhuelse 150 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A24-Belimo-Tauchhuelse-200-mm-Messing,BE- 201733177,"A-22P-A24 Belimo Tauchhülse 200 mm, Messing,",12.26,11.65,"Belimo Tauchhülse 200 mm, Messing,","Belimo Tauchhülse 200 mm, Messing,
Tauchhülse  200 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A24",https://www.flachkanalmarkt.de/media/image/product/26816/lg/201733177_a-22p-a24-belimo-tauchhuelse-200-mm-messing.jpg,Belimo,"A-22P-A24 Belimo Tauchhülse 200 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A26-Belimo-Tauchhuelse-300-mm-Messing,BE- 201733178,"A-22P-A26 Belimo Tauchhülse 300 mm, Messing,",13.93,13.23,"Belimo Tauchhülse 300 mm, Messing,","Belimo Tauchhülse 300 mm, Messing,
Tauchhülse  300 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A26",https://www.flachkanalmarkt.de/media/image/product/26817/lg/201733178_a-22p-a26-belimo-tauchhuelse-300-mm-messing.jpg,Belimo,"A-22P-A26 Belimo Tauchhülse 300 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A28-Belimo-Tauchhuelse-450-mm-Messing,BE- 201733179,"A-22P-A28 Belimo Tauchhülse 450 mm, Messing,",15.79,15.00,"Belimo Tauchhülse 450 mm, Messing,","Belimo Tauchhülse 450 mm, Messing,
Tauchhülse  450 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A28",https://www.flachkanalmarkt.de/media/image/product/26818/lg/201733179_a-22p-a28-belimo-tauchhuelse-450-mm-messing.jpg,Belimo,"A-22P-A28 Belimo Tauchhülse 450 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A29-Belimo-Tauchhuelse-250-mm-Edelstahl,BE- 202260221,"A-22P-A29 Belimo Tauchhülse 250 mm, Edelstahl,",25.85,24.56,"Belimo Tauchhülse 250 mm, Edelstahl,","Belimo Tauchhülse 250 mm, Edelstahl,
Tauchhülse  250 mm
Material:  Edelstahl
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 27
 
Fabrikat:  Belimo
Typ:  A-22P-A29",https://www.flachkanalmarkt.de/media/image/product/55930/lg/202260221_a-22p-a29-belimo-tauchhuelse-250-mm-edelstahl.jpg,Belimo,"A-22P-A29 Belimo Tauchhülse 250 mm, Edelstahl,",
https://www.flachkanalmarkt.de/A-22P-A30-Belimo-Tauchhuelse-250-mm-Messing,BE- 202260222,"A-22P-A30 Belimo Tauchhülse 250 mm, Messing,",12.83,12.19,"Belimo Tauchhülse 250 mm, Messing,","Belimo Tauchhülse 250 mm, Messing,
Tauchhülse  250 mm
Material:  Messing
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
 
Fabrikat:  Belimo
Typ:  A-22P-A30",https://www.flachkanalmarkt.de/media/image/product/55931/lg/202260222_a-22p-a30-belimo-tauchhuelse-250-mm-messing.jpg,Belimo,"A-22P-A30 Belimo Tauchhülse 250 mm, Messing,",
https://www.flachkanalmarkt.de/A-22P-A44-Belimo-Waermeleitpaste-12-ml,BE- 201733182,"A-22P-A44 Belimo Wärmeleitpaste 1,2 ml",1.55,1.47,"Belimo Wärmeleitpaste 1,2 ml","Wärmeleitpaste  1,2 ml
 
Fabrikat:  Belimo
Typ:  A-22P-A44",https://www.flachkanalmarkt.de/media/image/product/26821/lg/201733182_a-22p-a44-belimo-waermeleitpaste-12-ml.jpg,Belimo,"A-22P-A44 Belimo Wärmeleitpaste 1,2 ml",
https://www.flachkanalmarkt.de/A-22P-A45-Belimo-Klemmverschraubung-G-1-4-AG,BE- 202150786,"A-22P-A45 Belimo Klemmverschraubung G 1/4" (AG)",17.41,16.54,"Belimo Klemmverschraubung G 1/4" (AG)","Klemmverschraubung
G 1/4” (Aussengewinde) für 6 mm
mit Schneidring
nicht rostender Stahl
 
Fabrikat:  Belimo
Typ:  A-22P-A45",https://www.flachkanalmarkt.de/media/image/product/46498/lg/202150786_a-22p-a45-belimo-klemmverschraubung-g-1-4-ag.jpg,Belimo,"A-22P-A45 Belimo Klemmverschraubung G 1/4" (AG)",
https://www.flachkanalmarkt.de/A-22P-A47-Belimo-Befestigungsband-fuer-Rohrleitung,BE- 202150787,"A-22P-A47 Belimo Befestigungsband für Rohrleitung",1.88,1.79,"Belimo Befestigungsband für Rohrleitung","Belimo Befestigungsband für Rohrleitung
Befestigungsband für Rohrleitungen
bis zu Durchmesser 40...110 mm /
1,6...4,3”
 
 
Fabrikat:  Belimo
Typ:  A-22P-A47",https://www.flachkanalmarkt.de/media/image/product/46499/lg/202150787_a-22p-a47-belimo-befestigungsband-fuer-rohrleitung.jpg,Belimo,"A-22P-A47 Belimo Befestigungsband für Rohrleitung",
https://www.flachkanalmarkt.de/A-22P-A49-Belimo-Befestigungsband-fuer-Rohrleitung,BE- 202150788,"A-22P-A49 Belimo Befestigungsband für Rohrleitung",4.38,4.16,"Belimo Befestigungsband für Rohrleitung","Belimo Befestigungsband für Rohrleitung
Befestigungsband für Rohrleitungen
bis zu Durchmesser 40...250 mm /
1,6...9,8”
 
 
Fabrikat:  Belimo
Typ:  A-22P-A49",https://www.flachkanalmarkt.de/media/image/product/46500/lg/202150788_a-22p-a49-belimo-befestigungsband-fuer-rohrleitung.jpg,Belimo,"A-22P-A49 Belimo Befestigungsband für Rohrleitung",
https://www.flachkanalmarkt.de/A-22P-A51-Belimo-Kaeltesperre-50-mm-f-Tauch,BE- 201946374,"A-22P-A51 Belimo Kältesperre 50 mm  f. Tauch-",15.05,14.30,"Belimo Kältesperre 50 mm  f. Tauch-","Kältesperre als Zubehör zu den Belimo
01DT-, 22DT-, 01CT- oder 22CT-Sensoren,
wenn diese als Tauchtemperatursensoren
in Kälteanlagen zum Einsatz kommen.
Sie stellt eine definierte Wärme-
barriere zwischen Kälteleitung und
Umgebung dar und erlaubt zudem das
spätere, problemlose Austauschen eines
Sensors, ohne die Isolation zu
verletzen.
 
Länge:  50 mm
 
Bei Isolationsdicken grösser als 50 mm
können 2 Kältesperren im Huckepack
angewendet werden.
 
Die Kältesperre wird als Set mit einer
Gummitülle und einer Druckschraube
geliefert.
 
 
Fabrikat:  Belimo
Typ:  A-22P-A51",https://www.flachkanalmarkt.de/media/image/product/40013/lg/201946374_a-22p-a51-belimo-kaeltesperre-50-mm-f-tauch.jpg,Belimo,"A-22P-A51 Belimo Kältesperre 50 mm  f. Tauch-",
https://www.flachkanalmarkt.de/A-22P-A53-Belimo-Adapter-fuer-Siemens-Tauchhuelse,BE- 202150789,"A-22P-A53 Belimo Adapter für Siemens Tauchhülse",21.01,19.96,"Belimo Adapter für Siemens Tauchhülse","Adapter
für Siemens Tauchhülse
mit Wärmeleitpaste
 
 
Fabrikat:  Belimo
Typ:  A-22P-A53",https://www.flachkanalmarkt.de/media/image/product/46501/lg/202150789_a-22p-a53-belimo-adapter-fuer-siemens-tauchhuelse.jpg,Belimo,"A-22P-A53 Belimo Adapter für Siemens Tauchhülse",
https://www.flachkanalmarkt.de/A-22P-A61-Belimo-Tauchhuelse-100-mm-Messing-STB,BE- 202150790,"A-22P-A61 Belimo Tauchhülse 100 mm, Messing, STB,",14.07,13.37,"Belimo Tauchhülse 100 mm, Messing, STB,","Belimo Tauchhülse 100 mm, Messing, STB,
Tauchhülse  100 mm
Material:  Messing vernickelt
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
Für STB / TW
 
Fabrikat:  Belimo
Typ:  A-22P-A61",https://www.flachkanalmarkt.de/media/image/product/46502/lg/202150790_a-22p-a61-belimo-tauchhuelse-100-mm-messing-stb.jpg,Belimo,"A-22P-A61 Belimo Tauchhülse 100 mm, Messing, STB,",
https://www.flachkanalmarkt.de/A-22P-A62-Belimo-Tauchhuelse-150-mm-Messing-STB,BE- 202150791,"A-22P-A62 Belimo Tauchhülse 150 mm, Messing, STB,",15.58,14.80,"Belimo Tauchhülse 150 mm, Messing, STB,","Belimo Tauchhülse 150 mm, Messing, STB,
Tauchhülse  150 mm
Material:  Messing vernickelt
Für Sondendurchmesser 6 mm
Gewinde G 1/2”, SW 22
Für STB / TW
 
Fabrikat:  Belimo
Typ:  A-22P-A62",https://www.flachkanalmarkt.de/media/image/product/46503/lg/202150791_a-22p-a62-belimo-tauchhuelse-150-mm-messing-stb.jpg,Belimo,"A-22P-A62 Belimo Tauchhülse 150 mm, Messing, STB,",
